timestamp,service,level,message
1782909330739279872,frontend,DEBUG,request complete
1782909330740248064,frontend,DEBUG,request started
1782909330740262144,frontend,INFO,home
1782909330755137024,frontend,INFO,env platform is either empty or invalid
1782909330757618944,frontend,DEBUG,ENV_PLATFORM is: local
1782909330762223104,frontend,DEBUG,request complete
1782909332055606016,frontend,DEBUG,request started
1782909332055705088,frontend,DEBUG,serving product page
1782909332071695104,frontend,DEBUG,request complete
1782909332275397888,frontend,DEBUG,request started
1782909332275486976,frontend,DEBUG,serving product page
1782909332289917952,frontend,DEBUG,request complete
1782909333693725952,frontend,DEBUG,request started
1782909333693784832,frontend,DEBUG,setting currency
1782909333693789952,frontend,DEBUG,request complete
1782909333694498048,frontend,DEBUG,request started
1782909333694541824,frontend,INFO,home
1782909333702438144,frontend,DEBUG,request started
1782909333702596864,frontend,DEBUG,serving product page
1782909333707849984,frontend,INFO,env platform is either empty or invalid
1782909333710233856,frontend,DEBUG,ENV_PLATFORM is: local
1782909333716641024,frontend,DEBUG,request complete
1782909333722199040,frontend,DEBUG,request complete
1782909333723979008,frontend,DEBUG,request started
1782909333724055040,frontend,DEBUG,adding to cart
1782909333727834880,frontend,DEBUG,request complete
1782909333728604928,frontend,DEBUG,request started
1782909333728617984,frontend,DEBUG,view user cart
1782909333734425088,frontend,DEBUG,request started
1782909333734487040,frontend,DEBUG,serving product page
1782909333745626880,frontend,DEBUG,request complete
1782909333750989824,frontend,DEBUG,request complete
1782909334562246912,frontend,DEBUG,request started
1782909334562279936,frontend,DEBUG,serving product page
1782909334582349056,frontend,DEBUG,request complete
1782909334601083136,frontend,DEBUG,request started
1782909334601114112,frontend,DEBUG,serving product page
1782909334617754880,frontend,DEBUG,request complete
1782909334757566976,frontend,DEBUG,request started
1782909334757630976,frontend,DEBUG,serving product page
1782909334774207232,frontend,DEBUG,request complete
1782909334775378944,frontend,DEBUG,request started
1782909334775511040,frontend,DEBUG,adding to cart
1782909334779220224,frontend,DEBUG,request complete
1782909334780070912,frontend,DEBUG,request started
1782909334780083968,frontend,DEBUG,view user cart
1782909334796084992,frontend,DEBUG,request complete
1782909335247792128,frontend,DEBUG,request started
1782909335247824896,frontend,DEBUG,serving product page
1782909335265352960,frontend,DEBUG,request complete
1782909335512069888,frontend,DEBUG,request started
1782909335512103936,frontend,DEBUG,view user cart
1782909335529191936,frontend,DEBUG,request complete
1782909336382405120,frontend,DEBUG,request started
1782909336382848000,frontend,DEBUG,view user cart
1782909336400965888,frontend,DEBUG,request complete
1782909338074664960,frontend,DEBUG,request started
1782909338074696960,frontend,DEBUG,serving product page
1782909338092348160,frontend,DEBUG,request complete
1782909338172048128,frontend,DEBUG,request started
1782909338172157952,frontend,DEBUG,serving product page
1782909338190136064,frontend,DEBUG,request complete
1782909338448987904,frontend,DEBUG,request started
1782909338449058048,frontend,DEBUG,serving product page
1782909338465836032,frontend,DEBUG,request complete
1782909338585980928,frontend,DEBUG,request started
1782909338586124800,frontend,DEBUG,request complete
1782909338586308864,frontend,DEBUG,request started
1782909338586441984,frontend,DEBUG,request complete
1782909338732057088,frontend,DEBUG,request started
1782909338732136960,frontend,DEBUG,serving product page
1782909338747842048,frontend,DEBUG,request complete
1782909338913454080,frontend,DEBUG,request started
1782909338913497088,frontend,DEBUG,serving product page
1782909338928884992,frontend,DEBUG,request complete
1782909338929950976,frontend,DEBUG,request started
1782909338930139136,frontend,DEBUG,adding to cart
1782909338933833984,frontend,DEBUG,request complete
1782909338934663936,frontend,DEBUG,request started
1782909338934724096,frontend,DEBUG,view user cart
1782909338948110080,frontend,DEBUG,request complete
1782909339382790144,frontend,DEBUG,request started
1782909339382957824,frontend,DEBUG,serving product page
1782909339398516992,frontend,DEBUG,request complete
1782909339882697984,frontend,DEBUG,request started
1782909339882742784,frontend,DEBUG,setting currency
1782909339882745856,frontend,DEBUG,request complete
1782909339883531008,frontend,DEBUG,request started
1782909339883544064,frontend,INFO,home
1782909339898859008,frontend,INFO,env platform is either empty or invalid
1782909339901122048,frontend,DEBUG,ENV_PLATFORM is: local
1782909339906291968,frontend,DEBUG,request complete
1782909340746417920,frontend,DEBUG,request started
1782909340746458880,frontend,DEBUG,serving product page
1782909340761761024,frontend,DEBUG,request complete
1782909340932382976,frontend,DEBUG,request started
1782909340932436992,frontend,DEBUG,setting currency
1782909340932510976,frontend,DEBUG,request complete
1782909340933456896,frontend,DEBUG,request started
1782909340933533952,frontend,INFO,home
1782909340948013056,frontend,INFO,env platform is either empty or invalid
1782909340950632192,frontend,DEBUG,ENV_PLATFORM is: local
1782909340955948032,frontend,DEBUG,request complete
1782909341169160960,frontend,DEBUG,request started
1782909341169195776,frontend,DEBUG,serving product page
1782909341184609792,frontend,DEBUG,request complete
1782909342204091904,frontend,DEBUG,request started
1782909342204126976,frontend,DEBUG,serving product page
1782909342223536896,frontend,DEBUG,request complete
1782909342394045184,frontend,DEBUG,request started
1782909342394136832,frontend,DEBUG,serving product page
1782909342409240064,frontend,DEBUG,request complete
1782909342410461952,frontend,DEBUG,request started
1782909342410543872,frontend,DEBUG,adding to cart
1782909342413937152,frontend,DEBUG,request complete
1782909342414802176,frontend,DEBUG,request started
1782909342414813952,frontend,DEBUG,view user cart
1782909342432045824,frontend,DEBUG,request complete
1782909342885900032,frontend,DEBUG,request started
1782909342885947904,frontend,DEBUG,setting currency
1782909342885953024,frontend,DEBUG,request complete
1782909342886761984,frontend,DEBUG,request started
1782909342886778112,frontend,INFO,home
1782909342900576000,frontend,INFO,env platform is either empty or invalid
1782909342903215872,frontend,DEBUG,ENV_PLATFORM is: local
1782909342907197952,frontend,DEBUG,request complete
1782909343688397824,frontend,DEBUG,request started
1782909343688446976,frontend,INFO,home
1782909343705017088,frontend,INFO,env platform is either empty or invalid
1782909343709647872,frontend,DEBUG,ENV_PLATFORM is: local
1782909343714982144,frontend,DEBUG,request complete
1782909343903608064,frontend,DEBUG,request started
1782909343903659008,frontend,DEBUG,serving product page
1782909343918540032,frontend,DEBUG,request complete
1782909343919770112,frontend,DEBUG,request started
1782909343919822848,frontend,DEBUG,adding to cart
1782909343923182848,frontend,DEBUG,request complete
1782909343924195072,frontend,DEBUG,request started
1782909343924220928,frontend,DEBUG,view user cart
1782909343939398912,frontend,DEBUG,request complete
1782909344133848064,frontend,DEBUG,request started
1782909344133907968,frontend,DEBUG,serving product page
1782909344149616128,frontend,DEBUG,request complete
1782909344278320128,frontend,DEBUG,request started
1782909344278409984,frontend,DEBUG,serving product page
1782909344294017024,frontend,DEBUG,request complete
1782909344681950208,frontend,DEBUG,request started
1782909344681979904,frontend,DEBUG,serving product page
1782909344698306048,frontend,DEBUG,request complete
1782909346329488128,frontend,DEBUG,request started
1782909346329521920,frontend,DEBUG,serving product page
1782909346343921920,frontend,DEBUG,request complete
1782909346994308864,frontend,DEBUG,request started
1782909346994368000,frontend,DEBUG,view user cart
1782909347009861120,frontend,DEBUG,request complete
1782909347288600064,frontend,DEBUG,request started
1782909347288648960,frontend,DEBUG,view user cart
1782909347303651072,frontend,DEBUG,request complete
1782909347985871104,frontend,DEBUG,request started
1782909347987045120,frontend,DEBUG,serving product page
1782909348003081984,frontend,DEBUG,request complete
1782909348585843200,frontend,DEBUG,request started
1782909348585937920,frontend,DEBUG,request complete
1782909348585954048,frontend,DEBUG,request started
1782909348585978880,frontend,DEBUG,request complete
1782909348787244032,frontend,DEBUG,request started
1782909348787308032,frontend,DEBUG,serving product page
1782909348803569152,frontend,DEBUG,request complete
1782909348869241088,frontend,DEBUG,request started
1782909348869338112,frontend,DEBUG,serving product page
1782909348885281024,frontend,DEBUG,request complete
1782909348887023872,frontend,DEBUG,request started
1782909348887047168,frontend,DEBUG,adding to cart
1782909348890535168,frontend,DEBUG,request complete
1782909348891258112,frontend,DEBUG,request started
1782909348891268096,frontend,DEBUG,view user cart
1782909348911766016,frontend,DEBUG,request complete
1782909349206348032,frontend,DEBUG,request started
1782909349206408960,frontend,INFO,home
1782909349221792000,frontend,INFO,env platform is either empty or invalid
1782909349223939840,frontend,DEBUG,ENV_PLATFORM is: local
1782909349229892096,frontend,DEBUG,request complete
1782909350635028992,frontend,DEBUG,request started
1782909350635070208,frontend,DEBUG,serving product page
1782909350651550976,frontend,DEBUG,request complete
1782909350664686080,frontend,DEBUG,request started
1782909350664870144,frontend,DEBUG,serving product page
1782909350681772032,frontend,DEBUG,request complete
1782909351037638912,frontend,DEBUG,request started
1782909351037691136,frontend,DEBUG,serving product page
1782909351052884992,frontend,DEBUG,request complete
1782909351053868032,frontend,DEBUG,request started
1782909351053949184,frontend,DEBUG,adding to cart
1782909351057359872,frontend,DEBUG,request complete
1782909351058013952,frontend,DEBUG,request started
1782909351058022912,frontend,DEBUG,view user cart
1782909351072807936,frontend,DEBUG,request complete
1782909351074439936,frontend,DEBUG,request started
1782909351074457856,frontend,DEBUG,placing order
1782909351077075968,frontend,DEBUG,request started
1782909351077284096,frontend,DEBUG,serving product page
1782909351094626048,frontend,INFO,order placed
1782909351099208192,frontend,DEBUG,request complete
1782909351102080000,frontend,DEBUG,request complete
1782909351826905088,frontend,DEBUG,request started
